N Ş {'rel_weight': 0.9974439900908386, 'rel_center': 0.9922400409833567, 'rel_inertia': 0.9991212478762799}
N T {'rel_weight': 0.9897689775430308, 'rel_center': 0.9996091225019993, 'rel_inertia': 0.9985045059336164}
N U {'rel_weight': 0.9953124403538925, 'rel_center': 0.9925125263030744, 'rel_inertia': 0.9997778265213084}
N Ü {'rel_weight': 0.9883581737190894, 'rel_center': 0.9910820476235451, 'rel_inertia': 0.9962642591184652}
N V {'rel_weight': 0.9811987673150772, 'rel_center': 0.9959885833796124, 'rel_inertia': 0.9992141608859847}
N Y {'rel_weight': 0.9899473493981817, 'rel_center': 0.9966005311734324, 'rel_inertia': 0.9990435853325476}
N Z {'rel_weight': 0.9909529267994878, 'rel_center': 0.9962784641920637, 'rel_inertia': 0.9991727769865698}
O A {'rel_weight': 0.9571298566547445, 'rel_center': 0.9897524258520347, 'rel_inertia': 0.996051306096293}
O B {'rel_weight': 0.9826194751475638, 'rel_center': 0.9978214464473043, 'rel_inertia': 0.9976902717125654}
O C {'rel_weight': 0.9606666360951586, 'rel_center': 0.9909397737159346, 'rel_inertia': 0.9979098011132257}
O Ç {'rel_weight': 0.9707697294533153, 'rel_center': 0.9895814879777068, 'rel_inertia': 0.9978237694574374}
O D {'rel_weight': 0.985278330613407, 'rel_center': 0.9974501570436144, 'rel_inertia': 0.9985450590373851}
O E {'rel_weight': 0.9820489622313733, 'rel_center': 0.9937973325536493, 'rel_inertia': 0.9971209264799482}
O F {'rel_weight': 0.9676426478677009, 'rel_center': 0.9949079187954838, 'rel_inertia': 0.9965193416874473}
O G {'rel_weight': 0.9868566411397376, 'rel_center': 0.9941395320879584, 'rel_inertia': 0.9993873391262627}
O Ğ {'rel_weight': 0.9984862090752842, 'rel_center': 0.9936005581591146, 'rel_inertia': 0.9966499510250155}
O H {'rel_weight': 0.9713541776706894, 'rel_center': 0.9963012176068209, 'rel_inertia': 0.9981984679339968}
O I {'rel_weight': 0.9417313488467952, 'rel_center': 0.994707655474656, 'rel_inertia': 0.9952112794365754}
O İ {'rel_weight': 0.9519264151927641, 'rel_center': 0.9995135907557404, 'rel_inertia': 0.9952870325748026}
O J {'rel_weight': 0.9528963121551473, 'rel_center': 0.9934265531828513, 'rel_inertia': 0.9957247746846531}
O K {'rel_weight': 0.9878229166095441, 'rel_center': 0.9926394119790822, 'rel_inertia': 0.9986431003180067}
O L {'rel_weight': 0.9570434577874057, 'rel_center': 0.9888940638028463, 'rel_inertia': 0.996868086451378}
O M {'rel_weight': 0.9597906647484846, 'rel_center': 0.9903706675450545, 'rel_inertia': 0.9962514570857056}
O N {'rel_weight': 0.9749085139048637, 'rel_center': 0.9984366956659347, 'rel_inertia': 0.9975855164729718}
O O {'rel_weight': 0.9933719535408793, 'rel_center': 0.9990784007398861, 'rel_inertia': 0.9994385204357963}
O Ö {'rel_weight': 0.9770342064331511, 'rel_center': 0.9898969977481927, 'rel_inertia': 0.995852119979372}
O P {'rel_weight': 0.9781442908397106, 'rel_center': 0.9954497775730324, 'rel_inertia': 0.9967033170203183}
O R {'rel_weight': 0.9786897202137704, 'rel_center': 0.9967529175018891, 'rel_inertia': 0.9980240575174318}
O S {'rel_weight': 0.9627206994896307, 'rel_center': 0.9961875196725648, 'rel_inertia': 0.9963945519653074}
O Ş {'rel_weight': 0.972818218727314, 'rel_center': 0.9930213617749156, 'rel_inertia': 0.9965178772400657}
O T {'rel_weight': 0.9600311863611835, 'rel_center': 0.9988323342927211, 'rel_inertia': 0.9960903803292037}
O U {'rel_weight': 0.9655746491720452, 'rel_center': 0.992691089186934, 'rel_inertia': 0.9976014006167582}
O Ü {'rel_weight': 0.9819040350990632, 'rel_center': 0.9904829637897424, 'rel_inertia': 0.9957867001289759}
O V {'rel_weight': 0.9514609761332298, 'rel_center': 0.9958298449280424, 'rel_inertia': 0.996612648378416}
O Y {'rel_weight': 0.9602095582163344, 'rel_center': 0.996769114155429, 'rel_inertia': 0.996438366892238}
O Z {'rel_weight': 0.9793092820186649, 'rel_center': 0.9970209130781891, 'rel_inertia': 0.9969969204657112}
Ö A {'rel_weight': 0.940172381397529, 'rel_center': 0.9805735092491777, 'rel_inertia': 0.9932351112833719}
Ö B {'rel_weight': 0.9995769504047792, 'rel_center': 0.9927247339254665, 'rel_inertia': 0.9966911537837421}
Ö C {'rel_weight': 0.9437091608379431, 'rel_center': 0.9850411029294798, 'rel_inertia': 0.9955145066873098}
Ö Ç {'rel_weight': 0.9538122541960998, 'rel_center': 0.9824120670898602, 'rel_inertia': 0.9962021997293351}
Ö D {'rel_weight': 0.9977641941293776, 'rel_center': 0.9928080577609227, 'rel_inertia': 0.9970779190828415}
Ö E {'rel_weight': 0.9650914869741578, 'rel_center': 0.9874425475123687, 'rel_inertia': 0.9956419296425325}
Ö F {'rel_weight': 0.9506851726104855, 'rel_center': 0.9896903770530682, 'rel_inertia': 0.9949459882130219}
Ö G {'rel_weight': 0.9698991658825221, 'rel_center': 0.9863116680045939, 'rel_inertia': 0.9962501054555014}
Ö Ğ {'rel_weight': 0.9845563156675003, 'rel_center': 0.9932451720154625, 'rel_inertia': 0.999193367856652}
Ö H {'rel_weight': 0.9883116529279049, 'rel_center': 0.9943328726476963, 'rel_inertia': 0.9980205555459875}
Ö I {'rel_weight': 0.9247738735895797, 'rel_center': 0.9853563682192453, 'rel_inertia': 0.99311593683263}
Ö İ {'rel_weight': 0.9349689399355486, 'rel_center': 0.9905053257142539, 'rel_inertia': 0.9945007680675216}
Ö J {'rel_weight': 0.9359388368979318, 'rel_center': 0.9842509870080526, 'rel_inertia': 0.9935306716112247}
Ö K {'rel_weight': 0.9952196081332404, 'rel_center': 0.9861165374325694, 'rel_inertia': 0.9966119294665698}
Ö L {'rel_weight': 0.9400859825301903, 'rel_center': 0.98118666606145, 'rel_inertia': 0.9944008193585792}
Ö M {'rel_weight': 0.9767481400057001, 'rel_center': 0.9935815925969279, 'rel_inertia': 0.9967513827548037}
Ö N {'rel_weight': 0.9579510386476482, 'rel_center': 0.9921973258222214, 'rel_inertia': 0.9955759874594312}
Ö O {'rel_weight': 0.9896705712019053, 'rel_center': 0.9915468228216879, 'rel_inertia': 0.9966367677911682}
Ö Ö {'rel_weight': 0.9939916816903666, 'rel_center': 0.9992414809522135, 'rel_inertia': 0.999476319953969}
Ö P {'rel_weight': 0.9611868155824951, 'rel_center': 0.9935790710710088, 'rel_inertia': 0.9954667076683915}
Ö R {'rel_weight': 0.9956471954709859, 'rel_center': 0.992071277184824, 'rel_inertia': 0.9970184239824005}
Ö S {'rel_weight': 0.9457632242324152, 'rel_center': 0.9868353559844275, 'rel_inertia': 0.9941084228812416}
Ö Ş {'rel_weight': 0.9558607434700985, 'rel_center': 0.9836613908547376, 'rel_inertia': 0.9947347360522633}
Ö T {'rel_weight': 0.943073711103968, 'rel_center': 0.9917562057957525, 'rel_inertia': 0.994951565596034}
Ö U {'rel_weight': 0.9486171739148297, 'rel_center': 0.9863810092074781, 'rel_inertia': 0.9953852941647451}
Ö Ü {'rel_weight': 0.9649465598418477, 'rel_center': 0.9922681395595665, 'rel_inertia': 0.9975949337393989}
Ö V {'rel_weight': 0.9345035008760143, 'rel_center': 0.9902953514485895, 'rel_inertia': 0.9945852605384783}
Ö Y {'rel_weight': 0.9432520829591189, 'rel_center': 0.9893635158987173, 'rel_inertia': 0.9946713753034748}
Ö Z {'rel_weight': 0.9623518067614494, 'rel_center': 0.9877292665186501, 'rel_inertia': 0.9955808436015348}
P A {'rel_weight': 0.9838616856798639, 'rel_center': 0.9864121314639726, 'rel_inertia': 0.9976535854265877}
P B {'rel_weight': 0.9558876461224444, 'rel_center': 0.9967179551047256, 'rel_inertia': 0.9983841154585783}
P C {'rel_weight': 0.987398465120278, 'rel_center': 0.9919676473138618, 'rel_inertia': 0.9986660669076625}
P Ç {'rel_weight': 0.9975015584784347, 'rel_center': 0.9896186154195132, 'rel_inertia': 0.9986961782497217}
P D {'rel_weight': 0.9585465015882876, 'rel_center': 0.9984423517032167, 'rel_inertia': 0.9975494961100364}
P E {'rel_weight': 0.9912192087435073, 'rel_center': 0.9946282933374067, 'rel_inertia': 0.9994454282003112}
P F {'rel_weight': 0.9943744768928203, 'rel_center': 0.9967690319202234, 'rel_inertia': 0.9998164235743566}
P G {'rel_weight': 0.986411529835143, 'rel_center': 0.9936100506148645, 'rel_inertia': 0.9972627959953904}
P Ğ {'rel_weight': 0.9717543800501648, 'rel_center': 0.9973283257574863, 'rel_inertia': 0.9959196644901331}
P H {'rel_weight': 0.94462234864557, 'rel_center': 0.9972041349524831, 'rel_inertia': 0.9964691111703925}
P I {'rel_weight': 0.9684631778719146, 'rel_center': 0.9918257972449288, 'rel_inertia': 0.9979812561016828}
P İ {'rel_weight': 0.9786582442178835, 'rel_center': 0.9965048118322785, 'rel_inertia': 0.9985703429107434}
P J {'rel_weight': 0.9796281411802666, 'rel_center': 0.9899917058632884, 'rel_inertia': 0.9983514444820328}
P K {'rel_weight': 0.9610910875844247, 'rel_center': 0.9932779155693516, 'rel_inertia': 0.9978402749522356}
P L {'rel_weight': 0.9837752868125251, 'rel_center': 0.9884657300898831, 'rel_inertia': 0.9987450742817833}
P M {'rel_weight': 0.9330588357233652, 'rel_center': 0.9899313069409358, 'rel_inertia': 0.9933835665520024}
P N {'rel_weight': 0.998359657070017, 'rel_center': 0.9972166900277343, 'rel_inertia': 0.9990574125028927}
P O {'rel_weight': 0.9666401245157599, 'rel_center': 0.99695506843095, 'rel_inertia': 0.9962809260260975}
P Ö {'rel_weight': 0.9503023774080317, 'rel_center': 0.992058434834034, 'rel_inertia': 0.9946055245209059}
P P {'rel_weight': 0.9951238801351701, 'rel_center': 0.9989834349265784, 'rel_inertia': 0.9996114073174739}
P R {'rel_weight': 0.951957891188651, 'rel_center': 0.9993106841232117, 'rel_inertia': 0.997952097518353}
P S {'rel_weight': 0.9894525285147501, 'rel_center': 0.9931987565822, 'rel_inertia': 0.9987715762710669}
P Ş {'rel_weight': 0.9995500477524334, 'rel_center': 0.9901320694474249, 'rel_inertia': 0.9995681763334415}
P T {'rel_weight': 0.9867630153863028, 'rel_center': 0.9972127673228118, 'rel_inertia': 0.9993860214103099}
P U {'rel_weight': 0.9923064781971646, 'rel_center': 0.9935008093402666, 'rel_inertia': 0.9989676686849392}
P Ü {'rel_weight': 0.9913641358758174, 'rel_center': 0.9942070096345513, 'rel_inertia': 0.9966108756120641}
P V {'rel_weight': 0.9781928051583492, 'rel_center': 0.997544510789928, 'rel_inertia': 0.999291122597441}
P Y {'rel_weight': 0.9869413872414537, 'rel_center': 0.9965947549654461, 'rel_inertia': 0.9995243227355537}
P Z {'rel_weight': 0.9939588889562158, 'rel_center': 0.994197792104228, 'rel_inertia': 0.9995375825227824}
R A {'rel_weight': 0.9431252581298557, 'rel_center': 0.9881494581543759, 'rel_inertia': 0.9967221331497402}
R B {'rel_weight': 0.9966240736724525, 'rel_center': 0.9968220575769399, 'rel_inertia': 0.9995787613363919}
R C {'rel_weight': 0.9466620375702698, 'rel_center': 0.9927469172340818, 'rel_inertia': 0.9989770339062755}
R Ç {'rel_weight': 0.9567651309284265, 'rel_center': 0.9907957269985391, 'rel_inertia': 0.999655083657338}
R D {'rel_weight': 0.9992829291382958, 'rel_center': 0.9981315982854861, 'rel_inertia': 0.9991895864149062}
R E {'rel_weight': 0.9680443637064845, 'rel_center': 0.9956007330909634, 'rel_inertia': 0.9989098563582756}
R F {'rel_weight': 0.9536380493428122, 'rel_center': 0.9972423673409588, 'rel_inertia': 0.9981881967895923}
R G {'rel_weight': 0.9728520426148488, 'rel_center': 0.9950878650438953, 'rel_inertia': 0.9986160092453854}
R Ğ {'rel_weight': 0.987509192399827, 'rel_center': 0.9957378644880599, 'rel_inertia': 0.9972368230411903}
R H {'rel_weight': 0.9853587761955782, 'rel_center': 0.9963682116761635, 'rel_inertia': 0.9980882277692393}
R I {'rel_weight': 0.9277267503219064, 'rel_center': 0.9936037793111243, 'rel_inertia': 0.9964824881810384}
R İ {'rel_weight': 0.9379218166678753, 'rel_center': 0.9978954915663674, 'rel_inertia': 0.9971555842326586}
R J {'rel_weight': 0.9388917136302585, 'rel_center': 0.9916845075166187, 'rel_inertia': 0.9969441301283539}
R K {'rel_weight': 0.9981724848655671, 'rel_center': 0.9942854178535339, 'rel_inertia': 0.9993937792383173}
R L {'rel_weight': 0.943038859262517, 'rel_center': 0.9897965320348134, 'rel_inertia': 0.9978888299392861}
R M {'rel_weight': 0.9737952632733734, 'rel_center': 0.9892500671140926, 'rel_inertia': 0.9950234944410741}
R N {'rel_weight': 0.9609039153799749, 'rel_center': 0.9976326752013062, 'rel_inertia': 0.9990550600559487}
R O {'rel_weight': 0.992623447934232, 'rel_center': 0.9977913638609833, 'rel_inertia': 0.9978022778802713}
R Ö {'rel_weight': 0.9910388049580399, 'rel_center': 0.9904642560772988, 'rel_inertia': 0.9960010534399949}
R P {'rel_weight': 0.9641396923148218, 'rel_center': 0.9971988952887462, 'rel_inertia': 0.998544555690273}
R R {'rel_weight': 0.9926943187386592, 'rel_center': 0.998894813575386, 'rel_inertia': 0.9994913728426504}
R S {'rel_weight': 0.9487161009647419, 'rel_center': 0.9949536165009633, 'rel_inertia': 0.997565817129506}
R Ş {'rel_weight': 0.9588136202024252, 'rel_center': 0.9919150533497649, 'rel_inertia': 0.9980643282939891}
R T {'rel_weight': 0.9460265878362947, 'rel_center': 0.9979401859726378, 'rel_inertia': 0.9979092992283807}
R U {'rel_weight': 0.9515700506471564, 'rel_center': 0.9944339647017476, 'rel_inertia': 0.9988748585343726}
R Ü {'rel_weight': 0.9678994365741744, 'rel_center': 0.9927237727699888, 'rel_inertia': 0.997237403233916}
R V {'rel_weight': 0.937456377608341, 'rel_center': 0.9982075852423309, 'rel_inertia': 0.9979982946653925}
R Y {'rel_weight': 0.9462049596914456, 'rel_center': 0.9982003341450891, 'rel_inertia': 0.9979884473402513}
R Z {'rel_weight': 0.9653046834937761, 'rel_center': 0.9959554221471022, 'rel_inertia': 0.9987994051331778}
S A {'rel_weight': 0.9984303168390173, 'rel_center': 0.9935843145359968, 'rel_inertia': 0.9991078210159222}
S B {'rel_weight': 0.941319014963291, 'rel_center': 0.9936502135075183, 'rel_inertia': 0.9971456523544697}
S C {'rel_weight': 0.9980329037205686, 'rel_center': 0.9915387944450414, 'rel_inertia': 0.998186372277308}
S Ç {'rel_weight': 0.9879298103624119, 'rel_center': 0.9915374485761309, 'rel_inertia': 0.997634684214352}
S D {'rel_weight': 0.9439778704291342, 'rel_center': 0.993472046607723, 'rel_inertia': 0.9965878946667239}
S E {'rel_weight': 0.9766505775843539, 'rel_center': 0.9937358219629076, 'rel_inertia': 0.9981341443117334}
S F {'rel_weight': 0.9910568919480263, 'rel_center': 0.9933282230924175, 'rel_inertia': 0.9986358359642868}
S G {'rel_weight': 0.9718428986759896, 'rel_center': 0.9954675641004479, 'rel_inertia': 0.9967681719801852}
S Ğ {'rel_weight': 0.9571857488910114, 'rel_center': 0.990322512730948, 'rel_inertia': 0.9946010000362752}
S H {'rel_weight': 0.9300537174864166, 'rel_center': 0.9921090444014045, 'rel_inertia': 0.9954465239584317}
S I {'rel_weight': 0.983031809031068, 'rel_center': 0.9989020619971445, 'rel_inertia': 0.9989614014436318}
S İ {'rel_weight': 0.9932268753770369, 'rel_center': 0.9959198772442409, 'rel_inertia': 0.9976542127895326}
S J {'rel_weight': 0.99419677233942, 'rel_center': 0.9969542744496698, 'rel_inertia': 0.9994673091253463}
S K {'rel_weight': 0.9465224564252713, 'rel_center': 0.9932268686129834, 'rel_inertia': 0.9970077348927554}
S L {'rel_weight': 0.9983439179716785, 'rel_center': 0.9914414262345507, 'rel_inertia': 0.9993530496695635}
S M {'rel_weight': 0.9184902045642118, 'rel_center': 0.9867516988824065, 'rel_inertia': 0.9925827373727316}
S N {'rel_weight': 0.9837910259108635, 'rel_center': 0.9942447313232606, 'rel_inertia': 0.9982543209775288}
S O {'rel_weight': 0.9520714933566065, 'rel_center': 0.994895341367011, 'rel_inertia': 0.9957263486812568}
S Ö {'rel_weight': 0.9357337462488783, 'rel_center': 0.9857041110566895, 'rel_inertia': 0.993325785897177}
S P {'rel_weight': 0.9805552489760166, 'rel_center': 0.9918063951074546, 'rel_inertia': 0.9981141783424691}
S R {'rel_weight': 0.9373892600294976, 'rel_center': 0.9934576903886039, 'rel_inertia': 0.9968105013514641}
S S {'rel_weight': 0.9959788403260965, 'rel_center': 0.9995942983435876, 'rel_inertia': 0.9997225274131616}
S Ş {'rel_weight': 0.9858813210884132, 'rel_center': 0.9972185609611629, 'rel_inertia': 0.9989233448852988}
S T {'rel_weight': 0.9986683534545437, 'rel_center': 0.9946811056974875, 'rel_inertia': 0.9981813042870343}
S U {'rel_weight': 0.993124890643682, 'rel_center': 0.9930716156254151, 'rel_inertia': 0.9984111753194802}
S Ü {'rel_weight': 0.976795504716664, 'rel_center': 0.9874292592512337, 'rel_inertia': 0.9951221144823853}
S V {'rel_weight': 0.9927614363175026, 'rel_center': 0.9938351018458602, 'rel_inertia': 0.9991984255635499}
S Y {'rel_weight': 0.9984899815993928, 'rel_center': 0.9955383898588919, 'rel_inertia': 0.9989410146203275}
S Z {'rel_weight': 0.9793902577970623, 'rel_center': 0.998598071631774, 'rel_inertia': 0.9981528484266156}
Ş A {'rel_weight': 0.9887322733686904, 'rel_center': 0.9960513861204157, 'rel_inertia': 0.9983693239213995}
Ş B {'rel_weight': 0.9510170584336178, 'rel_center': 0.9906956338181789, 'rel_inertia': 0.9977311538672647}
Ş C {'rel_weight': 0.9922690528091045, 'rel_center': 0.9905069608668126, 'rel_inertia': 0.998480497446202}
Ş Ç {'rel_weight': 0.9976278538327388, 'rel_center': 0.9915553788090339, 'rel_inertia': 0.9981546920572703}
Ş D {'rel_weight': 0.953675913899461, 'rel_center': 0.990503228938776, 'rel_inertia': 0.9970286729749983}
Ş E {'rel_weight': 0.9863486210546808, 'rel_center': 0.9919791725247395, 'rel_inertia': 0.9987852773028778}
Ş F {'rel_weight': 0.9992450645816469, 'rel_center': 0.9909572021408626, 'rel_inertia': 0.9993818575616041}
Ş G {'rel_weight': 0.9815409421463165, 'rel_center': 0.9941177738424829, 'rel_inertia': 0.9969850388779398}
Ş Ğ {'rel_weight': 0.9668837923613383, 'rel_center': 0.9875544506781648, 'rel_inertia': 0.9952086465747033}
Ş H {'rel_weight': 0.9397517609567435, 'rel_center': 0.989130975608663, 'rel_inertia': 0.9959017372257408}
Ş I {'rel_weight': 0.9733337655607411, 'rel_center': 0.9980799321314588, 'rel_inertia': 0.9986692599353609}
Ş İ {'rel_weight': 0.98352883190671, 'rel_center': 0.992939655592561, 'rel_inertia': 0.9982917402053628}
Ş J {'rel_weight': 0.9844987288690932, 'rel_center': 0.9976830388360781, 'rel_inertia': 0.9990986610174698}
Ş K {'rel_weight': 0.9562204998955982, 'rel_center': 0.9919375379437188, 'rel_inertia': 0.9973968432438554}
Ş L {'rel_weight': 0.9886458745013517, 'rel_center': 0.9920395799022331, 'rel_inertia': 0.9992449357127562}
Ş M {'rel_weight': 0.9281882480345387, 'rel_center': 0.9841172562385554, 'rel_inertia': 0.9929060284095438}
Ş N {'rel_weight': 0.9934890693811904, 'rel_center': 0.9912674611602056, 'rel_inertia': 0.9987123138831714}
Ş O {'rel_weight': 0.9617695368269333, 'rel_center': 0.9919173551214442, 'rel_inertia': 0.9959505754872112}
Ş Ö {'rel_weight': 0.9454317897192052, 'rel_center': 0.9827255769364894, 'rel_inertia': 0.9939081023064223}
Ş P {'rel_weight': 0.9902532924463435, 'rel_center': 0.9889126617632035, 'rel_inertia': 0.9988438195629812}
Ş R {'rel_weight': 0.9470873034998245, 'rel_center': 0.9905955555693801, 'rel_inertia': 0.9973430142206792}
Ş S {'rel_weight': 0.9943231162035766, 'rel_center': 0.9966201685136699, 'rel_inertia': 0.9995000068095095}
Ş Ş {'rel_weight': 0.9955793645587401, 'rel_center': 0.9997828459454294, 'rel_inertia': 0.9996638660076834}
Ş T {'rel_weight': 0.9916336030751294, 'rel_center': 0.991700864131122, 'rel_inertia': 0.9989157660360976}
Ş U {'rel_weight': 0.9971770658859911, 'rel_center': 0.9916801543514218, 'rel_inertia': 0.9987774846134404}
Ş Ü {'rel_weight': 0.9864935481869909, 'rel_center': 0.9847981058753471, 'rel_inertia': 0.9958431400740337}
Ş V {'rel_weight': 0.9830633928471757, 'rel_center': 0.9912712270482655, 'rel_inertia': 0.9997819388754019}
Ş Y {'rel_weight': 0.9918119749302803, 'rel_center': 0.9929553079849509, 'rel_inertia': 0.9996910947504981}
Ş Z {'rel_weight': 0.9890883012673892, 'rel_center': 0.9956699767663967, 'rel_inertia': 0.9988318818420545}
T A {'rel_weight': 0.9986234421067062, 'rel_center': 0.9895287734359981, 'rel_inertia': 0.9976589334704148}
T B {'rel_weight': 0.9383727739090144, 'rel_center': 0.9979294308130323, 'rel_inertia': 0.9978159060336056}
T C {'rel_weight': 0.9950866626662921, 'rel_center': 0.9910658131735124, 'rel_inertia': 0.9980989615451467}
T Ç {'rel_weight': 0.9849835693081354, 'rel_center': 0.9896350938355947, 'rel_inertia': 0.9980863381955457}
T D {'rel_weight': 0.9410316293748576, 'rel_center': 0.9976947484775995, 'rel_inertia': 0.9969440983182495}
T E {'rel_weight': 0.9737043365300774, 'rel_center': 0.9939332791723329, 'rel_inertia': 0.9988443646142463}
T F {'rel_weight': 0.9881106508937497, 'rel_center': 0.9951135594409294, 'rel_inertia': 0.9995284008793984}
T G {'rel_weight': 0.9688966576217131, 'rel_center': 0.9941855521784182, 'rel_inertia': 0.9966589205650939}
T Ğ {'rel_weight': 0.9542395078367348, 'rel_center': 0.9938637195121186, 'rel_inertia': 0.9954340961620108}
T H {'rel_weight': 0.9271074764321401, 'rel_center': 0.9964797083429465, 'rel_inertia': 0.9958807222673992}
T I {'rel_weight': 0.9859780500853446, 'rel_center': 0.9945430984796757, 'rel_inertia': 0.9983713955461279}
T İ {'rel_weight': 0.9961731164313135, 'rel_center': 0.9995942629591085, 'rel_inertia': 0.9990262945274322}
T J {'rel_weight': 0.9971430133936966, 'rel_center': 0.9931974847834496, 'rel_inertia': 0.9986126957816934}
T K {'rel_weight': 0.9435762153709948, 'rel_center': 0.9927518977699636, 'rel_inertia': 0.9972262614076249}
T L {'rel_weight': 0.9987098409740449, 'rel_center': 0.9889115169518238, 'rel_inertia': 0.9985222619105938}
T M {'rel_weight': 0.9155439635099353, 'rel_center': 0.990379084881703, 'rel_inertia': 0.9927784909807351}
T N {'rel_weight': 0.980844784856587, 'rel_center': 0.9986137187271898, 'rel_inertia': 0.9984622756413334}
T O {'rel_weight': 0.9491252523023299, 'rel_center': 0.9992650021273632, 'rel_inertia': 0.995668924103307}
T Ö {'rel_weight': 0.9327875051946017, 'rel_center': 0.9900748221613179, 'rel_inertia': 0.9941098490427005}
T P {'rel_weight': 0.9776090079217401, 'rel_center': 0.995708912084378, 'rel_inertia': 0.9991534168221081}
T R {'rel_weight': 0.9344430189752211, 'rel_center': 0.9970143231163324, 'rel_inertia': 0.997368914264106}
T S {'rel_weight': 0.99303259927182, 'rel_center': 0.996022573295024, 'rel_inertia': 0.9987671151772627}
T Ş {'rel_weight': 0.9829350800341367, 'rel_center': 0.9928479994380192, 'rel_inertia': 0.9994286889155417}
T T {'rel_weight': 0.9957221124002672, 'rel_center': 0.9990447716505734, 'rel_inertia': 0.9995965577613539}
T U {'rel_weight': 0.9901786495894055, 'rel_center': 0.9928149271369728, 'rel_inertia': 0.9984106655480504}
T Ü {'rel_weight': 0.9738492636623874, 'rel_center': 0.9907462429976012, 'rel_inertia': 0.9963112818066995}
T V {'rel_weight': 0.9957076773717791, 'rel_center': 0.9960451061881072, 'rel_inertia': 0.9991392502802767}
T Y {'rel_weight': 0.9955437405451163, 'rel_center': 0.9969066346353955, 'rel_inertia': 0.999482534759115}
T Z {'rel_weight': 0.9764440167427858, 'rel_center': 0.9968893865199262, 'rel_inertia': 0.9989517828776006}
U A {'rel_weight': 0.995649967735995, 'rel_center': 0.9883586258260202, 'rel_inertia': 0.9981846650664841}
U B {'rel_weight': 0.9440993640663132, 'rel_center': 0.9913564297736519, 'rel_inertia': 0.9982931483854405}
U C {'rel_weight': 0.9991867471764091, 'rel_center': 0.9979361445249784, 'rel_inertia': 0.9994425222306496}
U Ç {'rel_weight': 0.9907101594654342, 'rel_center': 0.9962570633043155, 'rel_inertia': 0.9988272909481875}
U D {'rel_weight': 0.9467582195321564, 'rel_center': 0.9925904864809849, 'rel_inertia': 0.9978459870436618}
U E {'rel_weight': 0.9794309266873762, 'rel_center': 0.9987053400942245, 'rel_inertia': 0.9990243611538979}
U F {'rel_weight': 0.9938372410510485, 'rel_center': 0.9964470820293099, 'rel_inertia': 0.9989237227340969}
U G {'rel_weight': 0.9746232477790119, 'rel_center': 0.998073735242151, 'rel_inertia': 0.9979668474727397}
U Ğ {'rel_weight': 0.9599660979940337, 'rel_center': 0.9924675424203004, 'rel_inertia': 0.995775673303614}
U H {'rel_weight': 0.9328340665894389, 'rel_center': 0.9908490175298725, 'rel_inertia': 0.9967052338053297}
U I {'rel_weight': 0.9802514599280457, 'rel_center': 0.9934296320746574, 'rel_inertia': 0.9977924244092939}
U İ {'rel_weight': 0.9904465262740146, 'rel_center': 0.9933574857042902, 'rel_inertia': 0.9975576756582003}
U J {'rel_weight': 0.9914164232363978, 'rel_center': 0.990811384754885, 'rel_inertia': 0.9982955231733542}
U K {'rel_weight': 0.9493028055282936, 'rel_center': 0.9996571111106481, 'rel_inertia': 0.9982698419978393}
U L {'rel_weight': 0.9955635688686563, 'rel_center': 0.9949784220671476, 'rel_inertia': 0.9993539430811166}
U M {'rel_weight': 0.9212705536672341, 'rel_center': 0.9836970465244608, 'rel_inertia': 0.9938242006603224}
U N {'rel_weight': 0.9865713750138858, 'rel_center': 0.992208220687824, 'rel_inertia': 0.999444704221631}
U O {'rel_weight': 0.9548518424596287, 'rel_center': 0.992593365749959, 'rel_inertia': 0.9969250939162652}
U Ö {'rel_weight': 0.9385140953519006, 'rel_center': 0.9855670967662005, 'rel_inertia': 0.9945326693599222}
U P {'rel_weight': 0.9833355980790389, 'rel_center': 0.9925613713275485, 'rel_inertia': 0.9987338692911907}
U R {'rel_weight': 0.9401696091325199, 'rel_center': 0.9938716749046732, 'rel_inertia': 0.998023322891441}
U S {'rel_weight': 0.9987591894291188, 'rel_center': 0.9937247082712646, 'rel_inertia': 0.9989630010278302}
U Ş {'rel_weight': 0.9886616701914355, 'rel_center': 0.9924594705250376, 'rel_inertia': 0.9990482742714444}
U T {'rel_weight': 0.998551297442434, 'rel_center': 0.9926255287835186, 'rel_inertia': 0.9983540903595405}
U U {'rel_weight': 0.9959052397467043, 'rel_center': 0.999379572303807, 'rel_inertia': 0.9996565065101023}
U Ü {'rel_weight': 0.9795758538196863, 'rel_center': 0.9908001380719343, 'rel_inertia': 0.996047174845015}
U V {'rel_weight': 0.9899810872144803, 'rel_center': 0.9958122456007669, 'rel_inertia': 0.999217380596658}
U Y {'rel_weight': 0.9987296692975849, 'rel_center': 0.996032876339127, 'rel_inertia': 0.9989768738968635}
U Z {'rel_weight': 0.9821706069000846, 'rel_center': 0.994210593500056, 'rel_inertia': 0.9989599795264181}
Ü A {'rel_weight': 0.9786858568007294, 'rel_center': 0.9814720780233861, 'rel_inertia': 0.994579964384891}
Ü B {'rel_weight': 0.9610634750015788, 'rel_center': 0.9917284625947405, 'rel_inertia': 0.9978237562325682}
Ü C {'rel_weight': 0.9822226362411435, 'rel_center': 0.9908746267203506, 'rel_inertia': 0.9965150225588522}
